상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
21207130,손치과의원,,S,의료,S01,병원,S01B04,치과의원,Q86202,치과 의원,29,광주광역시,29110,동구,2911052500,충장동,2911012800,충장로2가,2.91E+18,1,대지,21,,광주광역시 동구 충장로2가 21,2.91E+11,광주광역시 동구 충장로,84,1,2.91E+24,,광주광역시 동구 충장로 84-1,501012,61483,,3,,126.9163539,35.14806942
21253860,충장로헌혈의집,,S,의료,S03,유사의료업,S03B04,혈액원,Q86909,그외 기타 보건업,29,광주광역시,29110,동구,2911052500,충장동,2911012900,충장로3가,2.91E+18,1,대지,32,3,광주광역시 동구 충장로3가 32-3,2.91E+11,광주광역시 동구 중앙로,172,,2.91E+24,,광주광역시 동구 중앙로 172,501013,61483,,1,,126.9143003,35.1489975
27693946,조이비인후과의원,,S,의료,S01,병원,S01B14,이비인후과의원,Q86201,일반 의원,29,광주광역시,29110,동구,2911052500,충장동,2911013000,충장로4가,2.91E+18,1,대지,23,1,광주광역시 동구 충장로4가 23-1,2.91E+11,광주광역시 동구 충장로,60,,2.91E+24,,광주광역시 동구 충장로 60,501014,61480,,2,,126.9143379,35.14947557
25322620,조이빈후과의원,,S,의료,S01,병원,S01B14,이비인후과의원,Q86201,일반 의원,29,광주광역시,29110,동구,2911052500,충장동,2911013000,충장로4가,2.91E+18,1,대지,24,,광주광역시 동구 충장로4가 24,2.91E+11,광주광역시 동구 충장로58번길,1,,2.91E+24,,광주광역시 동구 충장로58번길 1,501014,61480,,2,,126.9142825,35.14951113
21175878,임금치과,,S,의료,S01,병원,S01B03,치과병원,Q86103,치과 병원,29,광주광역시,29110,동구,2911052500,충장동,2911013000,충장로4가,2.91E+18,1,대지,25,,광주광역시 동구 충장로4가 25,2.91E+11,광주광역시 동구 중앙로,173,,2.91E+24,,광주광역시 동구 중앙로 173,501014,61480,,2,,126.9141412,35.14941071
14241321,덴탈뱅크치과기공소,,S,의료,S03,유사의료업,S03B06,치과기공소,C27192,정형외과용 및 신체보정용 기기 제조업,29,광주광역시,29110,동구,2911052500,충장동,2911013000,충장로4가,2.91E+18,1,대지,25,2,광주광역시 동구 충장로4가 25-2,2.91E+11,광주광역시 동구 충장로58번길,5,,2.91E+24,,광주광역시 동구 충장로58번길 5,501014,61480,,3,,126.9139444,35.14935487
12262558,강내과,,S,의료,S01,병원,S01B07,내과/외과,Q86201,일반 의원,29,광주광역시,29110,동구,2911052500,충장동,2911013000,충장로4가,2.91E+18,1,대지,29,1,광주광역시 동구 충장로4가 29-1,2.91E+11,광주광역시 동구 중앙로,165,,2.91E+24,,광주광역시 동구 중앙로 165,501014,61480,,2,,126.9134648,35.14910719
12263134,보광약국,,S,의료,S02,약국/한약방,S02A01,약국,G47811,의약품 및 의료용품 소매업,29,광주광역시,29110,동구,2911052500,충장동,2911013000,충장로4가,2.91E+18,1,대지,30,3,광주광역시 동구 충장로4가 30-3,2.91E+11,광주광역시 동구 충장로58번길,20,,2.91E+24,,광주광역시 동구 충장로58번길 20,501014,61480,,1,,126.9125341,35.14894561
28027699,나우치과기공소,,S,의료,S03,유사의료업,S03B06,치과기공소,C27192,정형외과용 및 신체보정용 기기 제조업,29,광주광역시,29110,동구,2911052500,충장동,2911013000,충장로4가,2.91E+18,1,대지,34,8,광주광역시 동구 충장로4가 34-8,2.91E+11,광주광역시 동구 충장로58번길,8,9,2.91E+24,,광주광역시 동구 충장로58번길 8-9,501014,61480,,,,126.9131829,35.14967254
27859713,전남치과기공소,,S,의료,S03,유사의료업,S03B06,치과기공소,C27192,정형외과용 및 신체보정용 기기 제조업,29,광주광역시,29110,동구,2911052500,충장동,2911010300,충장로5가,2.91E+18,1,대지,80,2,광주광역시 동구 충장로5가 80-2,2.91E+11,광주광역시 동구 충장로22번길,3,,2.91E+24,,광주광역시 동구 충장로22번길 3,501015,61477,,,,126.9110414,35.15142905
23909706,유디치과의원,,S,의료,S01,병원,S01B04,치과의원,Q86202,치과 의원,29,광주광역시,29110,동구,2911071000,학운동,2911012200,학동,2.91E+18,1,대지,1004,1,광주광역시 동구 학동 1004-1,2.91E+11,광주광역시 동구 남문로,700,,2.91E+24,학동증심사역,광주광역시 동구 남문로 700,501841,61463,,,,126.9284861,35.13258321
11848455,성모산부인과,,S,의료,S01,병원,S01B10,산부인과,Q86201,일반 의원,29,광주광역시,29110,동구,2911071000,학운동,2911012200,학동,2.91E+18,1,대지,1004,1,광주광역시 동구 학동 1004-1,2.91E+11,광주광역시 동구 남문로,700,,2.91E+24,학동증심사역,광주광역시 동구 남문로 700,501841,61463,,2,,126.9284861,35.13258321
24982662,전자담배,광주총판,S,의료,S02,약국/한약방,S02A01,약국,G47811,의약품 및 의료용품 소매업,29,광주광역시,29110,동구,2911068500,학동,2911012200,학동,2.91E+18,1,대지,1004,3,광주광역시 동구 학동 1004-3,2.91E+11,광주광역시 동구 남문로,724,,2.91E+24,,광주광역시 동구 남문로 724,501841,61457,,,,126.927136,35.13513123
12589387,지안한방병원,,S,의료,S01,병원,S01B05,한방병원,Q86104,한방 병원,29,광주광역시,29110,동구,2911068500,학동,2911012200,학동,2.91E+18,1,대지,110,8,광주광역시 동구 학동 110-8,2.91E+11,광주광역시 동구 제봉로,29,,2.91E+24,,광주광역시 동구 제봉로 29,501841,61489,,1,,126.9210962,35.14131525
15678590,성모안과의원,,S,의료,S01,병원,S01B13,안과의원,Q86201,일반 의원,29,광주광역시,29110,동구,2911068500,학동,2911012200,학동,2.91E+18,1,대지,112,,광주광역시 동구 학동 112,2.91E+11,광주광역시 동구 제봉로,37,1,2.91E+24,,광주광역시 동구 제봉로 37-1,501841,61489,,,,126.9206708,35.14195145
21303275,우리약국,,S,의료,S02,약국/한약방,S02A01,약국,G47811,의약품 및 의료용품 소매업,29,광주광역시,29110,동구,2911068500,학동,2911012200,학동,2.91E+18,1,대지,112,2,광주광역시 동구 학동 112-2,2.91E+11,광주광역시 동구 제봉로,37,,2.91E+24,,광주광역시 동구 제봉로 37,501841,61489,,1,,126.9206181,35.14178873
24980308,초록나눔의료재단양명,,S,의료,S01,병원,S01B07,내과/외과,Q86201,일반 의원,29,광주광역시,29110,동구,2911068500,학동,2911012200,학동,2.91E+18,1,대지,112,3,광주광역시 동구 학동 112-3,2.91E+11,광주광역시 동구 제봉로,35,6,2.91E+24,,광주광역시 동구 제봉로 35-6,501841,61489,,,,126.9204767,35.14169733
21260621,학동연세치과,,S,의료,S01,병원,S01B04,치과의원,Q86202,치과 의원,29,광주광역시,29110,동구,2911068500,학동,2911012200,학동,2.91E+18,1,대지,114,5,광주광역시 동구 학동 114-5,2.91E+11,광주광역시 동구 제봉로,39,,2.91E+24,,광주광역시 동구 제봉로 39,501841,61489,,2,,126.920615,35.14202306
21182203,김평남내과,,S,의료,S01,병원,S01B07,내과/외과,Q86201,일반 의원,29,광주광역시,29110,동구,2911068500,학동,2911012200,학동,2.91E+18,1,대지,118,,광주광역시 동구 학동 118,2.91E+11,광주광역시 동구 백서로,134,1,2.91E+24,,광주광역시 동구 백서로 134-1,501841,61489,,1,,126.9202737,35.14211016
15620349,박제구치과,,S,의료,S01,병원,S01B04,치과의원,Q86202,치과 의원,29,광주광역시,29110,동구,2911068500,학동,2911012200,학동,2.91E+18,1,대지,12,7,광주광역시 동구 학동 12-7,2.91E+11,광주광역시 동구 백서로,160,,2.91E+24,전남대학교의과대학,광주광역시 동구 백서로 160,501840,61469,,2,,126.9232887,35.14315556
21166618,금산당한약방,,S,의료,S02,약국/한약방,S02A02,한약방,G47811,의약품 및 의료용품 소매업,29,광주광역시,29110,동구,2911068500,학동,2911012200,학동,2.91E+18,1,대지,140,2,광주광역시 동구 학동 140-2,2.91E+11,광주광역시 동구 백서로,124,1,2.91E+24,,광주광역시 동구 백서로 124-1,501841,61489,,1,,126.9191037,35.14179326
26236521,성제당약국,,S,의료,S02,약국/한약방,S02A01,약국,G47811,의약품 및 의료용품 소매업,29,광주광역시,29110,동구,2911068500,학동,2911012200,학동,2.91E+18,1,대지,140,2,광주광역시 동구 학동 140-2,2.91E+11,광주광역시 동구 백서로,124,1,2.91E+24,,광주광역시 동구 백서로 124-1,501841,61489,,1,,126.9191037,35.14179326
26235738,세대덕약국,,S,의료,S02,약국/한약방,S02A01,약국,G47811,의약품 및 의료용품 소매업,29,광주광역시,29110,동구,2911068500,학동,2911012200,학동,2.91E+18,1,대지,151,6,광주광역시 동구 학동 151-6,2.91E+11,광주광역시 동구 양림로119번길,21,,2.91E+24,,광주광역시 동구 양림로119번길 21,501841,61489,,1,,126.9195037,35.14141824
15505167,광주건강한약국,,S,의료,S02,약국/한약방,S02A02,한약방,G47811,의약품 및 의료용품 소매업,29,광주광역시,29110,동구,2911068500,학동,2911012200,학동,2.91E+18,1,대지,151,6,광주광역시 동구 학동 151-6,2.91E+11,광주광역시 동구 양림로119번길,21,,2.91E+24,,광주광역시 동구 양림로119번길 21,501841,61489,,,,126.9195037,35.14141824
21237747,광주의원,,S,의료,S01,병원,S01B07,내과/외과,Q86201,일반 의원,29,광주광역시,29110,동구,2911068500,학동,2911012200,학동,2.91E+18,1,대지,151,9,광주광역시 동구 학동 151-9,2.91E+11,광주광역시 동구 양림로119번길,20,,2.91E+24,,광주광역시 동구 양림로119번길 20,501841,61489,,1,,126.91984,35.14170968
12588173,광주의원,,S,의료,S01,병원,S01B99,기타병원,,,29,광주광역시,29110,동구,2911068500,학동,2911012200,학동,2.91E+18,1,대지,151,9,광주광역시 동구 학동 151-9,2.91E+11,광주광역시 동구 양림로119번길,20,,2.91E+24,,광주광역시 동구 양림로119번길 20,501841,61489,,1,,126.9196097,35.14169861
26495034,한방당약국,,S,의료,S02,약국/한약방,S02A01,약국,G47811,의약품 및 의료용품 소매업,29,광주광역시,29110,동구,2911068500,학동,2911012200,학동,2.91E+18,1,대지,26,12,광주광역시 동구 학동 26-12,2.91E+11,광주광역시 동구 남문로,780,,2.91E+24,,광주광역시 동구 남문로 780,501840,61454,,1,,126.9235515,35.13902952
26485378,학운외과,,S,의료,S01,병원,S01B07,내과/외과,Q86201,일반 의원,29,광주광역시,29110,동구,2911068500,학동,2911012200,학동,2.91E+18,1,대지,26,12,광주광역시 동구 학동 26-12,2.91E+11,광주광역시 동구 남문로,780,,2.91E+24,,광주광역시 동구 남문로 780,501840,61454,,1,,126.9235515,35.13902952
21342818,한방당약국,,S,의료,S02,약국/한약방,S02A01,약국,G47811,의약품 및 의료용품 소매업,29,광주광역시,29110,동구,2911068500,학동,2911012200,학동,2.91E+18,1,대지,26,7,광주광역시 동구 학동 26-7,2.91E+11,광주광역시 동구 남문로,780,1,2.91E+24,,광주광역시 동구 남문로 780-1,501840,61454,,1,,126.9234301,35.13908252
11013003,한방당약국,,S,의료,S02,약국/한약방,S02A01,약국,G47811,의약품 및 의료용품 소매업,29,광주광역시,29110,동구,2911068500,학동,2911012200,학동,2.91E+18,1,대지,26,7,광주광역시 동구 학동 26-7,2.91E+11,광주광역시 동구 남문로,782,,2.91E+24,,광주광역시 동구 남문로 782,501840,61454,,,,126.9234396,35.13919077
24413565,학동종로약국,,S,의료,S02,약국/한약방,S02A01,약국,G47811,의약품 및 의료용품 소매업,29,광주광역시,29110,동구,2911071000,학운동,2911012200,학동,2.91E+18,1,대지,273,1,광주광역시 동구 학동 273-1,2.91E+11,광주광역시 동구 의재로,77,,2.91E+24,,광주광역시 동구 의재로 77,501843,61460,,,,126.9361932,35.13224548
21166619,대림당한약방,,S,의료,S02,약국/한약방,S02A02,한약방,G47811,의약품 및 의료용품 소매업,29,광주광역시,29110,동구,2911068500,학동,2911012200,학동,2.91E+18,1,대지,29,4,광주광역시 동구 학동 29-4,2.91E+11,광주광역시 동구 남문로,766,1,2.91E+24,,광주광역시 동구 남문로 766-1,501840,61454,,1,,126.9243427,35.13810811
25238637,조선대직업환경의학,,S,의료,S03,유사의료업,S03B09,유사의료업기타,Q86902,유사 의료업,29,광주광역시,29110,동구,2911065500,서남동,2911012200,학동,2.91E+18,1,대지,30,1,광주광역시 동구 학동 30-1,2.91E+11,광주광역시 동구 필문대로,365,,2.91E+24,조선대학교병원,광주광역시 동구 필문대로 365,501840,61453,,1,4207,126.9282106,35.13853899
19947280,조선대학교병원,,S,의료,S01,병원,S01B01,종합병원,Q86101,종합 병원,29,광주광역시,29110,동구,2911065500,서남동,2911012200,학동,2.91E+18,1,대지,30,1,광주광역시 동구 학동 30-1,2.91E+11,광주광역시 동구 필문대로,365,,2.91E+24,조선대학교병원,광주광역시 동구 필문대로 365,501840,61453,,,,126.9282106,35.13853899
26055306,김예란치과의원,,S,의료,S01,병원,S01B04,치과의원,Q86202,치과 의원,29,광주광역시,29110,동구,2911068500,학동,2911012200,학동,2.91E+18,1,대지,38,3,광주광역시 동구 학동 38-3,2.91E+11,광주광역시 동구 남문로,758,,2.91E+24,,광주광역시 동구 남문로 758,501840,61454,,1,,126.9250423,35.13747433
24645700,송향산부인과,,S,의료,S01,병원,S01B07,내과/외과,Q86201,일반 의원,29,광주광역시,29110,동구,2911068500,학동,2911012200,학동,2.91E+18,1,대지,44,5,광주광역시 동구 학동 44-5,2.91E+11,광주광역시 동구 남문로,768,,2.91E+24,,광주광역시 동구 남문로 768,501840,61454,,,,126.9242298,35.13835048
12631034,광장약국,,S,의료,S02,약국/한약방,S02A01,약국,G47811,의약품 및 의료용품 소매업,29,광주광역시,29110,동구,2911068500,학동,2911012200,학동,2.91E+18,1,대지,539,7,광주광역시 동구 학동 539-7,2.91E+11,광주광역시 동구 남문로744번길,21,,2.91E+24,,광주광역시 동구 남문로744번길 21,501841,61454,,1,,126.9265948,35.13791174
15828436,정문약국,,S,의료,S02,약국/한약방,S02A01,약국,G47811,의약품 및 의료용품 소매업,29,광주광역시,29110,동구,2911068500,학동,2911012200,학동,2.91E+18,1,대지,592,10,광주광역시 동구 학동 592-10,2.91E+11,광주광역시 동구 남문로724번길,38,14,2.91E+24,,광주광역시 동구 남문로724번길 38-14,501841,61454,,,,126.926707,35.13772344
24981194,제일약국,,S,의료,S02,약국/한약방,S02A01,약국,G47811,의약품 및 의료용품 소매업,29,광주광역시,29110,동구,2911068500,학동,2911012200,학동,2.91E+18,1,대지,593,27,광주광역시 동구 학동 593-27,2.91E+11,광주광역시 동구 남문로744번길,25,,2.91E+24,,광주광역시 동구 남문로744번길 25,501841,61454,,,,126.9263412,35.13799963
25012992,고운의원,,S,의료,S01,병원,S01B02,일반병원,Q86102,일반 병원,29,광주광역시,29110,동구,2911068500,학동,2911012200,학동,2.91E+18,1,대지,618,6,광주광역시 동구 학동 618-6,2.91E+11,광주광역시 동구 남문로,746,1,2.91E+24,,광주광역시 동구 남문로 746-1,501840,61454,,,,126.925885,35.13681477
24963332,보림당약국,,S,의료,S02,약국/한약방,S02A01,약국,G47811,의약품 및 의료용품 소매업,29,광주광역시,29110,동구,2911068500,학동,2911012200,학동,2.91E+18,1,대지,626,11,광주광역시 동구 학동 626-11,2.91E+11,광주광역시 동구 남문로,744,1,2.91E+24,,광주광역시 동구 남문로 744-1,501840,61457,,1,,126.925988,35.13649118
21700316,이상온소아과의원,,S,의료,S01,병원,S01B11,소아과,Q86201,일반 의원,29,광주광역시,29110,동구,2911068500,학동,2911012200,학동,2.91E+18,1,대지,629,6,광주광역시 동구 학동 629-6,2.91E+11,광주광역시 동구 남문로,739,,2.91E+24,,광주광역시 동구 남문로 739,501845,61456,,1,,126.925786,35.13599362
12050194,에스엔케이치과의원,,S,의료,S01,병원,S01B04,치과의원,Q86202,치과 의원,29,광주광역시,29110,동구,2911068500,학동,2911012200,학동,2.91E+18,1,대지,65,6,광주광역시 동구 학동 65-6,2.91E+11,광주광역시 동구 제봉로,19,,2.91E+24,,광주광역시 동구 제봉로 19,501841,61489,,1,,126.9217426,35.14056383
15803454,이상명내과의원,,S,의료,S01,병원,S01B07,내과/외과,Q86201,일반 의원,29,광주광역시,29110,동구,2911068500,학동,2911012200,학동,2.91E+18,1,대지,65,8,광주광역시 동구 학동 65-8,2.91E+11,광주광역시 동구 제봉로,21,,2.91E+24,,광주광역시 동구 제봉로 21,501841,61489,,,,126.9216645,35.14066229
21237005,현동물병원,,S,의료,S04,수의업,S04A01,수의업-종합,M73100,수의업,29,광주광역시,29110,동구,2911068500,학동,2911012200,학동,2.91E+18,1,대지,658,1,광주광역시 동구 학동 658-1,2.91E+11,광주광역시 동구 남문로,730,,2.91E+24,,광주광역시 동구 남문로 730,501846,61457,,,,126.9268463,35.13547119
20542387,무진한의원,,S,의료,S01,병원,S01B06,한의원,Q86203,한의원,29,광주광역시,29110,동구,2911068500,학동,2911012200,학동,2.91E+18,1,대지,66,3,광주광역시 동구 학동 66-3,2.91E+11,광주광역시 동구 제봉로,25,2,2.91E+24,,광주광역시 동구 제봉로 25-2,501841,61489,,2,,126.9213628,35.14107424
23904403,문송수의원,,S,의료,S01,병원,S01B07,내과/외과,Q86201,일반 의원,29,광주광역시,29110,동구,2911068500,학동,2911012200,학동,2.91E+18,1,대지,664,36,광주광역시 동구 학동 664-36,2.91E+11,광주광역시 동구 남문로,714,,2.91E+24,,광주광역시 동구 남문로 714,501846,61457,,,,126.9279269,35.13422782
21253591,문송수소아과,,S,의료,S01,병원,S01B11,소아과,Q86201,일반 의원,29,광주광역시,29110,동구,2911068500,학동,2911012200,학동,2.91E+18,1,대지,664,36,광주광역시 동구 학동 664-36,2.91E+11,광주광역시 동구 남문로,714,,2.91E+24,,광주광역시 동구 남문로 714,501846,61457,,,,126.9279269,35.13422782
21523328,광제한의원,,S,의료,S01,병원,S01B06,한의원,Q86203,한의원,29,광주광역시,29110,동구,2911068500,학동,2911012200,학동,2.91E+18,1,대지,664,36,광주광역시 동구 학동 664-36,2.91E+11,광주광역시 동구 남문로,714,,2.91E+24,,광주광역시 동구 남문로 714,501846,61457,,,,126.9279269,35.13422782
22758521,신약국,,S,의료,S02,약국/한약방,S02A01,약국,G47811,의약품 및 의료용품 소매업,29,광주광역시,29110,동구,2911068500,학동,2911012200,학동,2.91E+18,1,대지,664,36,광주광역시 동구 학동 664-36,2.91E+11,광주광역시 동구 남문로,714,,2.91E+24,,광주광역시 동구 남문로 714,501846,61457,,,1,126.9279269,35.13422782
26156200,문송수소아과,,S,의료,S01,병원,S01B07,내과/외과,Q86201,일반 의원,29,광주광역시,29110,동구,2911068500,학동,2911012200,학동,2.91E+18,1,대지,664,5,광주광역시 동구 학동 664-5,2.91E+11,광주광역시 동구 남문로,716,5,2.91E+24,,광주광역시 동구 남문로 716-5,501846,61457,,,,126.9277811,35.1344699
23070061,알파통증의학과,,S,의료,S01,병원,S01B99,기타병원,,,29,광주광역시,29110,동구,2911068500,학동,2911012200,학동,2.91E+18,1,대지,67,,광주광역시 동구 학동 67,2.91E+11,광주광역시 동구 제봉로,27,,2.91E+24,,광주광역시 동구 제봉로 27,501841,61489,,2,,126.9211537,35.14111745
16200940,오피스알파,마취통증의학과의원,S,의료,S01,병원,S01B99,기타병원,,,29,광주광역시,29110,동구,2911068500,학동,2911012200,학동,2.91E+18,1,대지,67,,광주광역시 동구 학동 67,2.91E+11,광주광역시 동구 제봉로,27,,2.91E+24,,광주광역시 동구 제봉로 27,501841,61489,,,202,126.9211537,35.14111745
14317293,광주응급환자이송수단,,S,의료,S03,유사의료업,S03B01,응급구조대,Q86901,앰뷸런스 서비스업,29,광주광역시,29110,동구,2911068500,학동,2911012200,학동,2.91E+18,1,대지,71,3,광주광역시 동구 학동 71-3,2.91E+11,광주광역시 동구 양림로119번길,7,,2.91E+24,,광주광역시 동구 양림로119번길 7,501841,61489,,,301,126.9202076,35.14046904
24401651,수한의원,,S,의료,S01,병원,S01B06,한의원,Q86203,한의원,29,광주광역시,29110,동구,2911071000,학운동,2911012200,학동,2.91E+18,1,대지,728,3,광주광역시 동구 학동 728-3,2.91E+11,광주광역시 동구 의재로,60,,2.91E+24,,광주광역시 동구 의재로 60,501846,61462,,2,,126.9342096,35.13205679
21168215,샘솟는아동청소년발달심리상담연구소,,S,의료,S03,유사의료업,S03B07,언어치료,Q86902,유사 의료업,29,광주광역시,29110,동구,2911071000,학운동,2911012200,학동,2.91E+18,1,대지,737,3,광주광역시 동구 학동 737-3,2.91E+11,광주광역시 동구 의재로,23,1,2.91E+24,,광주광역시 동구 의재로 23-1,501847,61459,,5,,126.9301033,35.13310228
26169904,미치과,,S,의료,S01,병원,S01B04,치과의원,Q86202,치과 의원,29,광주광역시,29110,동구,2911071000,학운동,2911012200,학동,2.91E+18,1,대지,737,3,광주광역시 동구 학동 737-3,2.91E+11,광주광역시 동구 의재로,23,1,2.91E+24,,광주광역시 동구 의재로 23-1,501847,61459,,2,,126.9301033,35.13310228
23870058,대신치과기재상사,,S,의료,S01,병원,S01B04,치과의원,Q86202,치과 의원,29,광주광역시,29110,동구,2911071000,학운동,2911012200,학동,2.91E+18,1,대지,750,,광주광역시 동구 학동 750,2.91E+11,광주광역시 동구 남문로,686,,2.91E+24,,광주광역시 동구 남문로 686,501847,61463,,1,75,126.9295004,35.13221359
23999055,전남피부과의원,,S,의료,S01,병원,S01B07,내과/외과,Q86201,일반 의원,29,광주광역시,29110,동구,2911071000,학운동,2911012200,학동,2.91E+18,1,대지,750,4,광주광역시 동구 학동 750-4,2.91E+11,광주광역시 동구 남문로,664,,2.91E+24,,광주광역시 동구 남문로 664,501847,61463,,,,126.9298684,35.13008955
23755908,굿젠메디칼의원,,S,의료,S01,병원,S01B07,내과/외과,Q86201,일반 의원,29,광주광역시,29110,동구,2911071000,학운동,2911012200,학동,2.91E+18,1,대지,750,73,광주광역시 동구 학동 750-73,2.91E+11,광주광역시 동구 남문로,678,,2.91E+24,,광주광역시 동구 남문로 678,501847,61463,,2,,126.9294029,35.13128429
21234579,이동훈이비인후과,,S,의료,S01,병원,S01B07,내과/외과,Q86201,일반 의원,29,광주광역시,29110,동구,2911071000,학운동,2911012200,학동,2.91E+18,1,대지,750,74,광주광역시 동구 학동 750-74,2.91E+11,광주광역시 동구 남문로,674,,2.91E+24,,광주광역시 동구 남문로 674,501847,61463,,,,126.9295389,35.13095198
12544221,우리아이소아청소년과의원,,S,의료,S01,병원,S01B07,내과/외과,Q86201,일반 의원,29,광주광역시,29110,동구,2911068500,학동,2911012200,학동,2.91E+18,1,대지,757,2,광주광역시 동구 학동 757-2,2.91E+11,광주광역시 동구 남문로,663,,2.91E+24,,광주광역시 동구 남문로 663,501847,61464,,7,,126.9293551,35.12990473
12589758,학동우리들약국,,S,의료,S02,약국/한약방,S02A01,약국,G47811,의약품 및 의료용품 소매업,29,광주광역시,29110,동구,2911068500,학동,2911012200,학동,2.91E+18,1,대지,757,2,광주광역시 동구 학동 757-2,2.91E+11,광주광역시 동구 남문로,663,,2.91E+24,,광주광역시 동구 남문로 663,501847,61464,,1,,126.9293551,35.12990473
12051698,단비의원,,S,의료,S01,병원,S01B99,기타병원,,,29,광주광역시,29110,동구,2911071000,학운동,2911012200,학동,2.91E+18,1,대지,768,,광주광역시 동구 학동 768,2.91E+11,광주광역시 동구 학소로,125,,2.91E+24,평화맨션,광주광역시 동구 학소로 125,501847,61463,,2,,126.9312047,35.13194019
28399216,한가족의원,,S,의료,S01,병원,S01B99,기타병원,,,29,광주광역시,29110,동구,2911071000,학운동,2911012200,학동,2.91E+18,1,대지,780,10,광주광역시 동구 학동 780-10,2.91E+11,광주광역시 동구 학소로,134,,2.91E+24,,광주광역시 동구 학소로 134,501844,61462,,2,,126.932319,35.13147227
24761867,전남의대순환기내과학교실우심재단,,S,의료,S01,병원,S01B07,내과/외과,Q86201,일반 의원,29,광주광역시,29110,동구,2911068500,학동,2911012200,학동,2.91E+18,1,대지,8,,광주광역시 동구 학동 8,2.91E+11,광주광역시 동구 제봉로,42,,2.91E+24,전남대학교병원,광주광역시 동구 제봉로 42,501757,61469,7,2,,126.9220089,35.14200843
19905881,전대병원,,S,의료,S01,병원,S01B01,종합병원,Q86101,종합 병원,29,광주광역시,29110,동구,2911068500,학동,2911012200,학동,2.91E+18,1,대지,8,,광주광역시 동구 학동 8,2.91E+11,광주광역시 동구 제봉로,42,,2.91E+24,전남대학교병원,광주광역시 동구 제봉로 42,501757,61469,,,,126.9220089,35.14200843
25059465,남강전남의대외과학연구장학재단,,S,의료,S01,병원,S01B07,내과/외과,Q86201,일반 의원,29,광주광역시,29110,동구,2911068500,학동,2911012200,학동,2.91E+18,1,대지,8,,광주광역시 동구 학동 8,2.91E+11,광주광역시 동구 제봉로,42,,2.91E+24,전남대학교병원,광주광역시 동구 제봉로 42,501757,61469,5,2,,126.9220089,35.14200843
12480271,전남의대신경외과학교실연구장학재단,,S,의료,S01,병원,S01B15,신경외과,Q86201,일반 의원,29,광주광역시,29110,동구,2911068500,학동,2911012200,학동,2.91E+18,1,대지,8,,광주광역시 동구 학동 8,2.91E+11,광주광역시 동구 제봉로,42,,2.91E+24,전남대학교병원,광주광역시 동구 제봉로 42,501757,61469,5,2,,126.9220089,35.14200843
23922539,약초당한약국,,S,의료,S02,약국/한약방,S02A01,약국,G47811,의약품 및 의료용품 소매업,29,광주광역시,29110,동구,2911068500,학동,2911012200,학동,2.91E+18,1,대지,85,7,광주광역시 동구 학동 85-7,2.91E+11,광주광역시 동구 양림로,112,,2.91E+24,,광주광역시 동구 양림로 112,501841,61490,,2,,126.9204388,35.13957872
24692837,꼴통,,S,의료,S04,수의업,S04A01,수의업-종합,M73100,수의업,29,광주광역시,29110,동구,2911068500,학동,2911012200,학동,2.91E+18,1,대지,858,5,광주광역시 동구 학동 858-5,2.91E+11,광주광역시 동구 남문로,671,,2.91E+24,,광주광역시 동구 남문로 671,501848,61464,,,,126.9291267,35.13058778
24686703,온누리다솜의료소비자생활협동조,,S,의료,S01,병원,S01B02,일반병원,Q86102,일반 병원,29,광주광역시,29110,동구,2911068500,학동,2911012200,학동,2.91E+18,1,대지,868,4,광주광역시 동구 학동 868-4,2.91E+11,광주광역시 동구 남문로,689,,2.91E+24,해피뷰삼성메디타워,광주광역시 동구 남문로 689,501848,61464,,,301,126.9283258,35.13225729
23028746,다솜의원,,S,의료,S01,병원,S01B02,일반병원,Q86102,일반 병원,29,광주광역시,29110,동구,2911068500,학동,2911012200,학동,2.91E+18,1,대지,868,4,광주광역시 동구 학동 868-4,2.91E+11,광주광역시 동구 남문로,689,,2.91E+24,해피뷰삼성메디타워,광주광역시 동구 남문로 689,501848,61464,,,3,126.9283258,35.13225729
21276839,즐거운약국,,S,의료,S02,약국/한약방,S02A01,약국,G47811,의약품 및 의료용품 소매업,29,광주광역시,29110,동구,2911071000,학운동,2911012200,학동,2.91E+18,1,대지,870,8,광주광역시 동구 학동 870-8,2.91E+11,광주광역시 동구 남문로,692,1,2.91E+24,,광주광역시 동구 남문로 692-1,501848,61463,,,,126.928838,35.13252322
27760320,한국덴타믹치과기공소,,S,의료,S03,유사의료업,S03B06,치과기공소,C27192,정형외과용 및 신체보정용 기기 제조업,29,광주광역시,29110,동구,2911071000,학운동,2911012200,학동,2.91E+18,1,대지,870,8,광주광역시 동구 학동 870-8,2.91E+11,광주광역시 동구 남문로,692,1,2.91E+24,,광주광역시 동구 남문로 692-1,501848,61463,,2,,126.928838,35.13252322
