연번,보험구분,사업장명,사업장우편번호,사업장주소,고용보험 업종코드,고용보험 업종명,산재보험 성립일자,고용보험 성립일자,산재보험 상시근로자수,고용보험 상시근로자수,산재보험 사업구분,고용보험 사업구분,사업자등록번호,사업장관리번호,고용보험 업종코드(제11차),고용보험 업종명(제11차)
868727,0,비웰링턴하우스,61432,광주광역시 동구 동계로10번길 6,56123,서양식 음식점업,45017,45017,1,1,계속,계속,3082201642,30822016420,56123,서양식 음식점업
756148,0,어펜디자인(리을피읖),61430,광주광역시 동구 동계로15번길 17,42412,"도배, 실내장식 및 내장 목공사업",43565,43824,1,1,일괄유기,일괄유기,2652200856,26522008566,42412,"도배, 실내장식 및 내장 목공사업"
956289,0,제이크로커스주식회사,61436,광주광역시 동구 동계천로 122,58222,응용 소프트웨어 개발 및 공급업,44958,44958,4,4,계속,계속,3318602717,33186027170,58222,응용 소프트웨어 개발 및 공급업
704832,0,을지포차,61436,광주광역시 동구 동계천로 128,56111,한식 일반 음식점업,45860,45860,5,5,계속,계속,2367000693,23670006930,56111,한식 일반 음식점업
33979,0,（주）에이펙스소프트,61436,광주광역시 동구 동계천로 150,58221,시스템 소프트웨어 개발 및 공급업,41022,41022,11,11,계속,계속,1058766045,10587660450,58221,시스템 소프트웨어 개발 및 공급업
416644,0,글로벌케이,61436,광주광역시 동구 동계천로 150,58221,시스템 소프트웨어 개발 및 공급업,43671,43671,6,6,계속,계속,1528101503,15281015030,58221,시스템 소프트웨어 개발 및 공급업
486179,0,튜비콘,61436,광주광역시 동구 동계천로 150,46442,의료용품 도매업,44866,44866,1,1,계속,계속,1930202662,19302026620,46442,의료용품 도매업
489237,0,주식회사 영앤(youngand Inc),61436,광주광역시 동구 동계천로 150,58222,응용 소프트웨어 개발 및 공급업,45748,45748,3,3,계속,계속,1948603494,19486034940,58222,응용 소프트웨어 개발 및 공급업
762219,0,주식회사 페픽,61436,광주광역시 동구 동계천로 150,58221,시스템 소프트웨어 개발 및 공급업,44774,44774,4,3,계속,계속,2688602613,26886026130,58221,시스템 소프트웨어 개발 및 공급업
801297,0,킨더르,61436,광주광역시 동구 동계천로 150,73203,시각 디자인업,45022,45022,1,1,계속,계속,2914700810,29147008100,73203,시각 디자인업
634001,0,한날한식,61434,광주광역시 동구 동계천로 151-20,56111,한식 일반 음식점업,45505,45505,1,1,계속,계속,2201032819,22010328190,56111,한식 일반 음식점업
332860,0,나나방콕 광주동명점,61434,광주광역시 동구 동계천로 161,56129,기타 외국식 음식점업,45712,45712,2,2,계속,계속,1357100645,13571006450,56129,기타 외국식 음식점업
493464,0,한우곱창집,61434,광주광역시 동구 동계천로 169,56111,한식 일반 음식점업,45383,45383,1,1,계속,계속,1972101007,19721010070,56111,한식 일반 음식점업
782551,0,주식회사 골프존파크충장그랜드점,61426,광주광역시 동구 동계천로 26,47631,운동 및 경기용품 소매업,45992,45992,4,4,계속,계속,2808104241,28081042410,47631,운동 및 경기용품 소매업
380606,0,주식회사 윤아트,61429,광주광역시 동구 동계천로 77,75992,"전시, 컨벤션 및 행사 대행업",45476,45476,1,1,계속,계속,1408199173,14081991730,75992,"전시, 컨벤션 및 행사 대행업"
621439,0,중화재활주간보호센터,61431,광주광역시 동구 동계천로 78,87299,그 외 기타 비거주 복지 서비스업,45726,45726,2,3,계속,계속,2178024524,21780245240,87299,그 외 기타 비거주 복지 서비스업
831229,0,유한회사 클린베어,61426,광주광역시 동구 동계천로6번길 6-1,75121,임시 및 일용 인력 공급업,45689,45689,1,1,계속,계속,3028803672,30288036720,75121,임시 및 일용 인력 공급업
491786,0,코모레비,61430,광주광역시 동구 동계천로95번길 30,56221,커피 전문점,45811,45811,2,2,계속,계속,1962302313,19623023130,56221,커피 전문점
530286,0,(유)소아르,61434,광주광역시 동구 동명동(동명동),41999,건설업본사,42826,42826,1,2,계속,계속,2058141774,20581417740,41999,건설업본사
810277,0,주식회사 에코파우더,61436,광주광역시 동구 동명동(동명동)  ,24119,기타 제철 및 제강업,45352,45352,1,1,계속,계속,2968103285,29681032850,24119,기타 제철 및 제강업
715558,0,법무법인강율,61445,광주광역시 동구 동명로 106-2,71101,변호사업,42614,42614,4,4,계속,계속,2428700473,24287004730,71101,변호사업
390401,0,김종주 법무사 사무소,61445,광주광역시 동구 동명로 110,71103,법무사업,45931,45931,4,4,계속,계속,1423501606,14235016060,71103,법무사업
944970,0,에스테반,61434,광주광역시 동구 동명로 22,14111,남자용 겉옷 제조업,45757,45757,1,1,계속,계속,3251000927,32510009270,14111,남자용 겉옷 제조업
693140,0,천지라멘,61432,광주광역시 동구 동명로 45-1,56122,일식 음식점업,45733,45733,1,1,계속,계속,2314201132,23142011320,56122,일식 음식점업
731366,0,더조은한방병원,61432,광주광역시 동구 동명로 55,86104,한방 병원,45628,45628,29,29,계속,계속,2519502112,25195021120,86104,한방 병원
646214,0,홍빈당,61436,광주광역시 동구 동명로 6,56111,한식 일반 음식점업,45384,45384,1,1,계속,계속,2213151963,22131519630,56111,한식 일반 음식점업
408112,0,유한회사 설계,61434,광주광역시 동구 동명로 68,55102,여관업,45444,45444,1,1,계속,계속,1478101869,14781018690,55102,여관업
375874,0,솔솥동명본점,61431,광주광역시 동구 동명로 9-5,56111,한식 일반 음식점업,45720,45720,4,4,계속,계속,1401802295,14018022950,56111,한식 일반 음식점업
617245,0,법무법인 세온광주분사무소,61445,광주광역시 동구 동명로110번길 6,71101,변호사업,45444,45444,3,3,계속,계속,2168507129,21685071290,71101,변호사업
707988,0,연꽃,61434,광주광역시 동구 동명로14번길 11-5,56111,한식 일반 음식점업,45352,45352,1,1,계속,계속,2383501076,23835010760,56111,한식 일반 음식점업
737532,0,아이다요,61434,광주광역시 동구 동명로14번길 17,56122,일식 음식점업,45625,45625,3,3,계속,계속,2557400561,25574005610,56122,일식 음식점업
681345,0,우쉬룸,61434,광주광역시 동구 동명로14번길 21,56123,서양식 음식점업,45901,45901,4,4,계속,계속,2275500963,22755009630,56123,서양식 음식점업
114875,0,츠바메,61434,광주광역시 동구 동명로14번길 26,56111,한식 일반 음식점업,45506,45506,1,1,계속,계속,1162201816,11622018160,56111,한식 일반 음식점업
942359,0,주식회사 광지주(아우르),61434,광주광역시 동구 동명로14번길 45-21,56111,한식 일반 음식점업,44958,44958,6,6,계속,계속,3238102690,32381026900,56111,한식 일반 음식점업
937406,0,요셉의창고사회적협동조합,61434,광주광역시 동구 동명로20번길 30,46322,수산물 가공식품 도매업,45385,45385,1,1,계속,계속,3208200235,32082002350,46322,수산물 가공식품 도매업
684747,0,델리셔스샌드위치,61430,광주광역시 동구 동명로25번길 9-9,56161,"피자, 햄버거, 샌드위치 및 유사 음식점업",45661,45661,1,1,계속,계속,2283601396,22836013960,56161,"피자, 햄버거, 샌드위치 및 유사 음식점업"
986808,0,황토길,61434,광주광역시 동구 동명로26번길 5-1,56111,한식 일반 음식점업,43344,43344,1,1,계속,계속,3496600217,34966002170,56111,한식 일반 음식점업
776101,0,주식회사 백두건축사사무소,61432,광주광역시 동구 동명로67번길 1,72111,건축설계 및 관련 서비스업,42898,42898,2,2,계속,계속,2768800740,27688007400,72111,건축설계 및 관련 서비스업
486868,0,나른한오후 도시락,61432,광주광역시 동구 동명로67번길 38,56111,한식 일반 음식점업,45971,45971,4,4,계속,계속,1935100911,19351009110,56111,한식 일반 음식점업
458932,0,드림디자인,61494,광주광역시 동구 동산길 37,41999,건설업본사,45658,45658,1,1,계속,계속,1771102401,17711024010,41999,건설업본사
114311,0,더조은,61401,광주광역시 동구 무등로 327,74211,건축물 일반 청소업,45992,45992,4,4,계속,계속,1160725697,11607256970,74211,건축물 일반 청소업
409114,0,씨유 계림두산위브1차점,61412,광주광역시 동구 무등로 374,47122,체인화 편의점,45870,45870,6,6,계속,계속,1481502925,14815029250,47122,체인화 편의점
448969,0,세영메디컬,61412,광주광역시 동구 무등로 374,46441,의약품 도매업,44622,44622,1,1,계속,계속,1717800261,17178002610,46441,의약품 도매업
789043,0,월간맥주 SK아이파크점,61417,광주광역시 동구 무등로 410,56213,생맥주 전문점,45986,45986,4,4,계속,계속,2844101444,28441014440,56213,생맥주 전문점
472678,0,로얄인테리어,61417,광주광역시 동구 무등로 424-3,42191,조적 및 석 공사업,45705,45713,1,1,일괄유기,일괄유기,1851202957,18512029576,42191,조적 및 석 공사업
794766,0,로뎀의집,61406,광주광역시 동구 무등로 451,87131,아동 및 부녀자 거주 복지시설 운영업,45931,45931,4,4,계속,계속,2878200689,28782006890,87131,아동 및 부녀자 거주 복지시설 운영업
975934,1,대창건축,61406,광주광역시 동구 무등로 455-1,,,44207,,1,0,일괄유기,,3430202006,34302020066,,
692060,0,힐링케어산모도우미,61419,광주광역시 동구 무등로306번길 6,96993,개인 간병 및 유사 서비스업,45730,45730,2,2,계속,계속,2309302047,23093020470,96993,개인 간병 및 유사 서비스업
309001,0,처음과 나중,61400,광주광역시 동구 무등로307번길 11-1,42499,그 외 기타 건축 마무리 공사업,45444,45444,1,1,일괄유기,일괄유기,1332213980,13322139806,42499,그 외 기타 건축 마무리 공사업
19785,0,소이러브,61401,광주광역시 동구 무등로307번길 22,47912,전자상거래 소매업,44197,44197,1,1,계속,계속,1044666641,10446666410,47912,전자상거래 소매업
834069,0,컴포즈커피 계림아이파크점,61404,광주광역시 동구 무등로375번길 24,56221,커피 전문점,45383,45383,6,6,계속,계속,3032552152,30325521520,56221,커피 전문점
407931,0,꾸석지돌판한우,61417,광주광역시 동구 무등로384번길 23,56113,한식 육류요리 전문점,45627,45627,16,16,계속,계속,1476200762,14762007620,56113,한식 육류요리 전문점
779028,0,(주)문호,61406,광주광역시 동구 무등로433번길 26,42311,일반전기 공사업,43402,43402,4,3,일괄유기,일괄유기,2788101197,27881011976,42311,일반전기 공사업
874207,0,문화복합공간CM,61487,광주광역시 동구 문화전당로 29-1,56221,커피 전문점,45920,45920,4,4,계속,계속,3093084904,30930849040,56221,커피 전문점
781943,0,헤이키 문화전당점,61487,광주광역시 동구 문화전당로 37,56221,커피 전문점,45931,45931,3,3,계속,계속,2803001539,28030015390,56221,커피 전문점
486504,0,에이씨씨 라온약국 (ACC 라온약국),61486,광주광역시 동구 문화전당로26번길 6,47811,의약품 및 의료용품 소매업,45630,45630,1,1,계속,계속,1931702365,19317023650,47811,의약품 및 의료용품 소매업
738042,0,주식회사 파랑새,61486,광주광역시 동구 문화전당로26번길 6,56221,커피 전문점,45635,45635,16,16,계속,계속,2558701589,25587015890,56221,커피 전문점
287689,0,세븐일레븐 광주구시청센터점,61487,광주광역시 동구 문화전당로35번길 15,47122,체인화 편의점,45536,45536,3,3,계속,계속,1314801120,13148011200,47122,체인화 편의점
616969,1,주식회사 아트스페이스흥학관,61487,광주광역시 동구 문화전당로35번길 16-4,,,45575,,1,0,일괄유기,,2168150609,21681506096,,
630582,0,엘크루에스아이타워 오피스텔,61488,광주광역시 동구 문화전당로35번길 24,74211,건축물 일반 청소업,45475,45475,1,1,계속,계속,2198270917,21982709170,74211,건축물 일반 청소업
994536,0,반도감정평가사사무소,61438,광주광역시 동구 밤실로 82,68223,부동산 감정평가업,45809,45809,1,1,계속,계속,3540303638,35403036380,68223,부동산 감정평가업
100453,0,지산동삼성아파트입주자대표회의,61442,광주광역시 동구 밤실로30번길 11,68111,주거용 건물 임대업,43647,43647,9,9,계속,계속,1138275915,11382759150,68111,주거용 건물 임대업
630570,0,무등산명지로드힐포레 입주자대표회의(재활용품),61438,광주광역시 동구 밤실로90번길 20,68211,주거용 부동산 관리업,45261,45261,8,8,계속,계속,2198269142,21982691420,68211,주거용 부동산 관리업
294398,0,코와숲이비인후과의원,61487,광주광역시 동구 백서로 133,86201,일반 의원,44484,44484,4,4,계속,계속,1319491541,13194915410,86201,일반 의원
422464,0,주식회사 정인정보,61468,광주광역시 동구 백서로 167,46510,"컴퓨터 및 주변장치, 소프트웨어 도매업",45778,45778,4,4,계속,계속,1558803213,15588032130,46510,"컴퓨터 및 주변장치, 소프트웨어 도매업"
446603,0,백서로,61468,광주광역시 동구 백서로 167,56111,한식 일반 음식점업,45470,45470,1,1,계속,계속,1701002780,17010027800,56111,한식 일반 음식점업
985184,0,인세인쿠키(INSANE COOKIE),61467,광주광역시 동구 백서로 212,56221,커피 전문점,45627,45627,1,1,계속,계속,3487500313,34875003130,56221,커피 전문점
340450,0,솔티드머랭,61436,광주광역시 동구 백서로 229,56229,기타 비알코올 음료점업,43466,43466,1,1,계속,계속,1360305299,13603052990,56229,기타 비알코올 음료점업
840872,0,조은재가복지센터,61487,광주광역시 동구 백서로125번길 10,87293,방문 복지서비스 제공업,43102,43102,36,25,계속,계속,3048014198,30480141980,87293,방문 복지서비스 제공업
495149,0,sprit,61487,광주광역시 동구 백서로125번길 32,56211,일반 유흥주점업,46001,46001,4,4,계속,계속,1981701833,19817018330,56211,일반 유흥주점업
19378,0,골드브라운호텔,61487,광주광역시 동구 백서로125번길 32-5,55102,여관업,45721,45721,1,1,계속,계속,1043415042,10434150420,55102,여관업
998005,0,케미스트리,61487,광주광역시 동구 백서로125번길 34-2,75992,"전시, 컨벤션 및 행사 대행업",45875,45875,1,1,계속,계속,3560203715,35602037150,75992,"전시, 컨벤션 및 행사 대행업"
